,0
1979-07-26,0.9405856303468454
1979-07-27,2.6546434373628927
1979-07-28,3.5757518067988485
1979-07-29,2.611358932594044
1979-07-30,2.807593748945351
1979-07-31,-0.8060227989378177
1979-08-01,-1.711268322411172
1979-08-02,-9.45099909145938
1979-08-03,-7.150050851644721
1979-08-04,0.1884318671010305
1979-08-05,-1.2779590186496534
1979-08-06,-0.9117782362078516
1979-08-07,-2.1265278958347267
1979-08-08,-1.1440435026428304
1979-08-09,-1.57422112944829
1979-08-10,0.3976616350672088
1979-08-11,-2.5263722364124988
1979-08-12,-1.076871478943815
1979-08-13,-0.9655321487855416
1979-08-14,-1.5764996324707568
1979-08-15,1.5936092038906509
1979-08-16,-2.7307048558673728
1979-08-17,-4.592632325009674
1979-08-18,-1.316791054908947
1979-08-19,0.1393594037379557
1979-08-20,0.9110264228177698
1979-08-21,1.6348676183054067
1979-08-22,0.433530104700992
1979-08-23,1.6800294814304948
1979-08-24,2.1277425547655184
1979-08-25,-0.6695966024378208
1979-08-26,-4.434091199705961
1979-08-27,-0.2717848116584491
1979-08-28,-1.738463043806064
1979-08-29,-1.3363219094327974
1979-08-30,1.9943093219534944
1979-08-31,0.254154932009726
1979-09-01,-4.978019012385289
1979-09-02,-8.852928019908802
1979-09-03,-3.5596784818249603
1979-09-04,-2.5622732669179413
1979-09-05,-0.7489403611382954
1979-09-06,2.5227397416116446
1979-09-07,-1.009703640700934
1979-09-08,-7.9475916028280835
1979-09-09,-8.748765626581871
1979-09-10,-3.300019833130136
1979-09-11,-3.928419544063445
1979-09-12,-3.232361011216767
1979-09-13,-11.957778673604537
1979-09-14,-4.463731644632503
1979-09-15,-11.173824803000116
1979-09-16,-7.834917573537496
1979-09-17,-8.4326419443085
1979-09-18,-5.881443829464331
1979-09-19,-3.5523334676194622
1979-09-20,-1.018858452749555
1979-09-21,-0.6534172437103507
1979-09-22,-0.2432591811112274
1979-09-23,-2.852055994944237
1979-09-24,0.8624230271539091
1979-09-25,1.0780251686310294
1979-09-26,0.2509718101946419
1979-09-27,-0.7472655195397238
1979-09-28,-2.5518138778389243
1979-09-29,-6.065200713386275
1979-09-30,-7.328415912273897
1979-10-01,-4.15611877441404
1979-10-02,-0.3098429010444761
1979-10-03,-0.9947955730924036
1979-10-04,-1.3284767496920722
1979-10-05,0.0117214458292664
1979-10-06,-0.9811185569021744
1979-10-07,-2.829879305944644
1979-10-08,0.7722699159164677
1979-10-09,4.631769688649513
1979-10-10,4.698150034960122
1979-10-11,3.5936350087110327
1979-10-12,2.98886463667867
1979-10-13,2.633185031965013
1979-10-14,0.2176952254952198
1979-10-15,1.7069846101765052
1979-10-16,4.018174694217805
1979-10-17,4.763347281338554
1979-10-18,5.165217382707056
1979-10-19,3.8867433618005975
1979-10-20,5.343387045149655
1979-10-21,0.3192111252193399
1979-10-22,-0.608739871855164
1979-10-23,0.0784604231173489
1979-10-24,3.5019222712671194
1979-10-25,0.6478938454943091
1979-10-26,1.1723839712452104
1979-10-27,3.6249119670036407
1979-10-28,2.304059773850895
1979-10-29,0.5628946127180825
1979-10-30,-2.050152844950105
1979-10-31,-0.0492437111378762
1979-11-01,0.6131247007563161
1979-11-02,1.7762334110927327
1979-11-03,1.6588007488209655
1979-11-04,3.0389184082558245
1979-11-05,5.777038798321939
1979-11-06,0.2989837382833684
1979-11-07,5.288029542597542
1979-11-08,3.6725621662181434
1979-11-09,-1.4104329251316017
1979-11-10,6.740260370967235
1979-11-11,4.520483220473238
1979-11-12,3.610810110532952
1979-11-13,2.987009985246118
1979-11-14,4.025247192382835
1979-11-15,7.046426556383267
1979-11-16,6.835086230943318
1979-11-17,2.444230899028071
1979-11-18,2.056679935331715
1979-11-19,4.170494550865612
1979-11-20,5.739990820997946
1979-11-21,5.153767820156418
1979-11-22,5.244359514471228
1979-11-23,4.109312376347759
1979-11-24,3.300126895121821
1979-11-25,5.8522702309791725
1979-11-26,7.949526753435919
1979-11-27,8.901941972571876
1979-11-28,5.421173187980855
1979-11-29,5.76286559135815
1979-11-30,4.894875966807433
1979-12-01,5.943174450340848
1979-12-02,7.009430353481832
1979-12-03,6.430105445812444
1979-12-04,7.024140781872234
1979-12-05,4.809218398026189
1979-12-06,4.591306675690532
1979-12-07,8.440848556090089
1979-12-08,9.623209771636256
1979-12-09,11.563638305664083
1979-12-10,8.59042110566702
1979-12-11,7.808960185040689
1979-12-12,8.691658656077038
1979-12-13,7.306947573832758
1979-12-14,5.295119837190441
1979-12-15,7.604889733333039
1979-12-16,8.43507064918208
1979-12-17,8.426250080413467
1979-12-18,6.464863714955527
1979-12-19,6.325653959401961
1979-12-20,6.135825659337854
1979-12-21,4.621659966421419
1979-12-22,5.514558723729863
1979-12-23,6.716686200992569
1979-12-24,8.031739856563433
1979-12-25,8.217176360754422
1979-12-26,6.935430631369854
1979-12-27,6.765367505462848
1979-12-28,7.728627241558911
1979-12-29,8.513985975360242
1979-12-30,9.198051132960131
1979-12-31,8.164555487416521
1980-01-01,8.844349007987546
1980-01-02,7.930512753315668
1980-01-03,7.555722751164239
1980-01-04,7.15782441701532
1980-01-05,5.337427581721158
1980-01-06,6.612357740628795
1980-01-07,8.50363514449117
1980-01-08,7.841823101661646
1980-01-09,7.014696975609127
1980-01-10,9.58897870518996
1980-01-11,9.439367365991645
1980-01-12,8.117550474624124
1980-01-13,9.373920079801792
1980-01-14,8.841000676000647
1980-01-15,5.860575461336168
1980-01-16,7.250926363390931
1980-01-17,7.553400350286438
1980-01-18,7.933230696280589
1980-01-19,9.293116223065397
1980-01-20,10.36213297833632
1980-01-21,10.06405896048824
1980-01-22,9.916638592252468
1980-01-23,9.886613579702669
1980-01-24,8.56519934899353
1980-01-25,8.415264081852001
1980-01-26,7.756439004655022
1980-01-27,8.373135488028083
1980-01-28,9.314119435386544
1980-01-29,7.731664894054518
1980-01-30,5.679027048197497
1980-01-31,5.919290227045508
1980-02-01,7.216765757616315
1980-02-02,6.121061940533025
1980-02-03,5.935620031500946
1980-02-04,5.250645015049145
1980-02-05,4.207021883805908
1980-02-06,5.491437176236843
1980-02-07,6.75317757855737
1980-02-08,8.970588595099855
1980-02-09,6.118352566218505
1980-02-10,2.216269929362681
1980-02-11,4.902731969186618
1980-02-12,7.34072766561485
1980-02-13,10.43469086022924
1980-02-14,9.04251008991548
1980-02-15,8.16065154436086
1980-02-16,11.410076522003235
1980-02-17,11.471824524057638
1980-02-18,10.015934816034983
1980-02-19,8.613914170069506
1980-02-20,7.386839528423707
1980-02-21,6.623164225963478
1980-02-22,5.374381139108493
1980-02-23,6.643237805623926
1980-02-24,5.347589342022559
1980-02-25,8.81842775283053
1980-02-26,7.268976192597904
1980-02-27,3.733180193973169
1980-02-28,8.381185141907395
1980-02-29,6.583358164842878
1980-03-01,5.683897172503521
1980-03-02,5.691246998335828
1980-03-03,7.266284153322374
1980-03-04,7.887018942781424
1980-03-05,5.365473170105361
1980-03-06,7.062954230751359
1980-03-07,7.384691235931541
1980-03-08,9.075703064360312
1980-03-09,9.701192795689622
1980-03-10,9.68163406009552
1980-03-11,9.436040257892673
1980-03-12,7.951861677725958
1980-03-13,10.015984250556812
1980-03-14,8.14729997210577
1980-03-15,6.624844142839663
1980-03-16,9.868170976741736
1980-03-17,11.113735546664032
1980-03-18,12.45939151113032
1980-03-19,12.380142864449796
1980-03-20,11.60723639008296
1980-03-21,12.036613441286022
1980-03-22,10.006975665823632
1980-03-23,9.497143567870012
1980-03-24,8.906932651198474
1980-03-25,7.251580283245346
1980-03-26,6.501769815201897
1980-03-27,11.373907358651536
1980-03-28,10.213891700431532
1980-03-29,11.28400827494346
1980-03-30,9.263278270746184
1980-03-31,5.9558529221470735
1980-04-01,8.093537095401473
1980-04-02,6.712964407671564
1980-04-03,4.984460350349707
1980-04-04,5.6296479589738055
1980-04-05,7.158254266660606
1980-04-06,6.538233707172594
1980-04-07,4.05554969738165
1980-04-08,4.982178353954339
1980-04-09,4.042557514100054
1980-04-10,1.0530099493895475
1980-04-11,0.505845131266426
1980-04-12,0.418251739567836
1980-04-13,-1.819477821168789
1980-04-14,-9.269217413290503
1980-04-15,-7.354885231495928
1980-04-16,-0.9030058496198876
1980-04-17,-2.2583074779799404
1980-04-18,-2.463530577954145
1980-04-19,3.474047396764888
1980-04-20,4.200366085703365
1980-04-21,4.869885563695902
1980-04-22,2.7071135354093485
1980-04-23,1.26052671230633
1980-04-24,4.281600681906411
1980-04-25,1.6623245733602516
1980-04-26,3.394080927871471
1980-04-27,3.5482961699977977
1980-04-28,3.829788366198272
1980-04-29,2.84584802747031
1980-04-30,-4.114801499962027
1980-05-01,-4.094160214253179
1980-05-02,-5.102427874373575
1980-05-03,-1.373247388011691
1980-05-04,-0.4234063232948983
1980-05-05,-1.5985984126641029
1980-05-06,-2.8821383185829745
1980-05-07,-0.0225110706963391
1980-05-08,2.0104598438765606
1980-05-09,-0.1644330348103153
1980-05-10,1.7363681933277348
1980-05-11,2.58840259527284
1980-05-12,4.21731886400255
1980-05-13,2.801438821417719
1980-05-14,4.076293740983147
1980-05-15,4.184333910025487
1980-05-16,3.518906522878524
1980-05-17,-2.925065873148128
1980-05-18,2.681471453475069
1980-05-19,2.3663837869532927
1980-05-20,1.3887673759048198
1980-05-21,3.071664956012512
1980-05-22,-0.3803287843905991
1980-05-23,3.9846021615146014
1980-05-24,-2.60773918530856
1980-05-25,1.372815976235529
1980-05-26,0.5249229678325378
1980-05-27,0.5964397257399128
1980-05-28,0.1198834874459748
1980-05-29,2.678363834652941
1980-05-30,2.37633314359266
1980-05-31,-0.6070830244224794
1980-06-01,0.8929681897420778
1980-06-02,-0.5472661984404681
1980-06-03,-0.5294606416838405
1980-06-04,-0.8907150103772778
1980-06-05,1.853157745427268
1980-06-06,2.2930495523737022
1980-06-07,1.3699748094859387
1980-06-08,-1.6930889418006814
1980-06-09,-4.13778225793692
1980-06-10,-0.8178317175055554
1980-06-11,-0.5015296425212341
1980-06-12,-2.904750558676028
1980-06-13,-6.753760655446399
1980-06-14,-4.892038207744179
1980-06-15,-0.6123871838299806
1980-06-16,-1.3229630538247648
1980-06-17,-1.4361567388085632
1980-06-18,-3.077517785881753
1980-06-19,-0.8652970645649134
1980-06-20,0.4044777658021985
1980-06-21,-0.8441775492921693
1980-06-22,-0.8768244700091827
1980-06-23,-1.9269707830112
1980-06-24,-9.737085798028716
1980-06-25,-9.893540028516496
1980-06-26,-10.8649995676127
1980-06-27,-1.5658785925055554
1980-06-28,2.21697974318306
1980-06-29,-5.143027623219837
1980-06-30,-9.568061884639064
1980-07-01,-7.085633846801954
1980-07-02,-6.820468554898355
1980-07-03,-6.7087882913214685
1980-07-04,-4.367644677048872
1980-07-05,-3.2789642861285984
1980-07-06,-3.506794320223946
1980-07-07,-6.209747947215021
1980-07-08,-16.441100026206925
1980-07-09,-13.758559066739508
1980-07-10,-7.551698596534152
1980-07-11,-9.25002442724508
1980-07-12,-8.88634977732056
1980-07-13,-9.05214594600011
1980-07-14,-5.768655935991944
1980-07-15,-3.628908299884756
1980-07-16,0.2279631711494403
1980-07-17,-0.3105416085755905
1980-07-18,-0.4749144585034628
1980-07-19,-1.9656676982443173
1980-07-20,-9.030305016272507
1980-07-21,-4.30136946148798
1980-07-22,-4.057771265017493
1980-07-23,-0.9743191350355572
1980-07-24,-2.239402464502064
1980-07-25,-5.553159880998578
1980-07-26,-5.866923163725062
1980-07-27,-8.759589051479395
1980-07-28,-3.157374938569376
1980-07-29,-4.240827068551312
1980-07-30,-11.054091392171074
1980-07-31,-4.895805744475979
1980-08-01,-1.769371978561992
1980-08-02,-2.796202894832845
1980-08-03,-3.231361214491528
1980-08-04,-6.497241856881885
1980-08-05,-6.847812008291271
1980-08-06,-4.289829268980725
1980-08-07,-9.036697328373862
1980-08-08,-7.577200449208192
1980-08-09,-5.836451032403716
1980-08-10,-4.912021025622607
1980-08-11,-4.201739225119809
1980-08-12,-1.603472425819234
1980-08-13,-4.836655229935104
1980-08-14,0.1922046109357893
1980-08-15,0.6439321299608878
1980-08-16,0.8854314355046426
1980-08-17,2.134444755405923
1980-08-18,1.4615252039602638
1980-08-19,-5.8833191115707
1980-08-20,-6.774544378490759
1980-08-21,-3.057060198855993
1980-08-22,-7.655322054704357
1980-08-23,-6.7083280888799095
1980-08-24,-5.4936239419694175
1980-08-25,-6.524096930155736
1980-08-26,-4.2761847477494825
1980-08-27,-1.791316490090935
1980-08-28,-3.284289702380363
1980-08-29,-1.2298125297925253
1980-08-30,-2.2215451662792702
1980-08-31,-0.2678452098343769
1980-09-01,-1.6510063879947552
1980-09-02,-3.210358331733857
1980-09-03,-1.5415540724027323
1980-09-04,-0.3197551817925159
1980-09-05,0.4191983117913196
1980-09-06,0.5790654687078245
1980-09-07,0.556417009588472
1980-09-08,-7.985601575946191
1980-09-09,-2.950345830731976
1980-09-10,0.0152373278887694
1980-09-11,0.2027313298333979
1980-09-12,-0.2363160695679766
1980-09-13,1.7667814975680471
1980-09-14,-8.353177466505883
1980-09-15,-4.8683278291838405
1980-09-16,-2.627551223392402
1980-09-17,-3.649946940279904
1980-09-18,-2.9660146956309745
1980-09-19,-5.481957790300612
1980-09-20,-3.2590353189224857
1980-09-21,-5.295157222871353
1980-09-22,-5.209560161944751
1980-09-23,-0.403978325532762
1980-09-24,-0.3343854273884972
1980-09-25,0.3829412538598262
1980-09-26,-1.5944418262457134
1980-09-27,-3.7190416043571872
1980-09-28,2.826461719488236
1980-09-29,-0.5790934618297001
1980-09-30,-1.955995702228563
1980-10-01,-2.7936651571780544
1980-10-02,-3.796091568289796
1980-10-03,-5.639163095956235
1980-10-04,-8.035664080955598
1980-10-05,-1.9966889152773888
1980-10-06,-1.1370125953888532
1980-10-07,-4.108748704156426
1980-10-08,-1.7690003627835154
1980-10-09,0.44499700229062
1980-10-10,0.3076388991419776
1980-10-11,-3.0939617511263577
1980-10-12,-0.9904162347187936
1980-10-13,0.2824269964164614
1980-10-14,1.396125605605846
1980-10-15,3.229685667627052
1980-10-16,2.206169105348522
1980-10-17,2.7887673693135757
1980-10-18,3.5736458632136987
1980-10-19,-0.3301953243642401
1980-10-20,2.411852572546138
1980-10-21,1.7228766884196034
1980-10-22,-0.1031175848216889
1980-10-23,3.754788913273728
1980-10-24,4.89365338517058
1980-10-25,1.7301120898121098
1980-10-26,4.965117577703211
1980-10-27,5.202473050935225
1980-10-28,5.34828623695455
1980-10-29,5.649078527331142
1980-10-30,1.0611188917386585
1980-10-31,3.120276788501428
1980-11-01,4.283217816939896
1980-11-02,4.56031693196968
1980-11-03,2.5319090874097583
1980-11-04,1.558415976868332
1980-11-05,5.880915361243751
1980-11-06,0.1791592361087737
1980-11-07,1.9172876675236807
1980-11-08,-1.747170407519775
1980-11-09,-4.770979028953093
1980-11-10,-7.322481297931745
1980-11-11,-2.6052337778309607
1980-11-12,0.893443189583877
1980-11-13,3.080406627284219
1980-11-14,4.145268509866867
1980-11-15,0.0834742700564561
1980-11-16,-0.0951069512584013
1980-11-17,4.635467094273054
1980-11-18,0.2458783407190594
1980-11-19,3.225269187449385
1980-11-20,2.86277974666325
1980-11-21,1.578016962500442
1980-11-22,2.745841627347545
1980-11-23,1.667974741464036
1980-11-24,4.520352911073758
1980-11-25,4.40562856851335
1980-11-26,3.3464577858185294
1980-11-27,5.033854566537002
1980-11-28,1.8303378473862608
1980-11-29,5.279127209129854
1980-11-30,5.109791199125937
1980-12-01,5.131440158127248
1980-12-02,5.790718253281909
1980-12-03,7.244292151696243
1980-12-04,5.710324801945546
1980-12-05,6.89968113415182
1980-12-06,7.650127429014674
1980-12-07,8.41963709260682
1980-12-08,5.240356537590287
1980-12-09,5.104445745414637
1980-12-10,6.212422110967395
1980-12-11,5.584097705289025
1980-12-12,5.936760617744312
1980-12-13,5.617280034833641
1980-12-14,8.547492727193116
1980-12-15,6.612495728857311
1980-12-16,6.337928155688928
1980-12-17,8.820066803835402
1980-12-18,5.630119135879284
1980-12-19,4.192747830417716
1980-12-20,0.5458290248400886
1980-12-21,1.7901092529296534
1980-12-22,3.392750183500993
1980-12-23,4.663861723337504
1980-12-24,4.366284258782741
1980-12-25,3.019378292998283
1980-12-26,4.104551733029325
1980-12-27,5.432165810768311
1980-12-28,5.90246162826503
1980-12-29,7.0490197595716495
1980-12-30,6.268054337635363
1980-12-31,6.113008661455524
1981-01-01,6.88076349839281
1981-01-02,6.707098111838548
1981-01-03,6.527743174344892
1981-01-04,7.234369885174772
1981-01-05,7.3121633113589155
1981-01-06,5.734611455204686
1981-01-07,8.98233137027745
1981-01-08,7.367818805208458
1981-01-09,7.177236200254356
1981-01-10,7.227124728703302
1981-01-11,8.812339364169247
1981-01-12,7.203763918124821
1981-01-13,6.421319909641568
1981-01-14,7.902629277206643
1981-01-15,6.438815478990193
1981-01-16,4.538658613365612
1981-01-17,4.120716656876425
1981-01-18,6.436345730281005
1981-01-19,6.079240961260268
1981-01-20,5.027600802922109
1981-01-21,8.411953550796
1981-01-22,6.44559216097673
1981-01-23,6.044601829314615
1981-01-24,6.969315886857942
1981-01-25,6.713306725256871
1981-01-26,7.381068871912078
1981-01-27,7.552183371228693
1981-01-28,7.482794571746808
1981-01-29,9.795859871981747
1981-01-30,8.524888660274371
1981-01-31,8.325730780648883
1981-02-01,6.229368627560632
1981-02-02,7.499875451370087
1981-02-03,8.194663187443041
1981-02-04,10.907908389789782
1981-02-05,8.763926192545227
1981-02-06,8.766227896836597
1981-02-07,7.56092408676642
1981-02-08,9.071923597430557
1981-02-09,9.52243436809232
1981-02-10,6.360968202133677
1981-02-11,6.509478107229938
1981-02-12,4.709145953382347
1981-02-13,6.311441468471571
1981-02-14,5.6643645712933335
1981-02-15,4.63529558943884
1981-02-16,7.007226035198414
1981-02-17,8.364366166380535
1981-02-18,9.264317615088828
1981-02-19,9.779663474822428
1981-02-20,10.65746357796263
1981-02-21,11.862614997880256
1981-02-22,12.024077835247796
1981-02-23,12.207516525631092
1981-02-24,11.327522716151464
1981-02-25,11.429022599090445
1981-02-26,11.13942254810047
1981-02-27,11.76121510450065
1981-02-28,11.535494606232303
1981-03-01,11.383081384250945
1981-03-02,11.051281718507424
1981-03-03,10.896266592862048
1981-03-04,8.799459166557654
1981-03-05,9.87527900184972
1981-03-06,8.022152195841898
1981-03-07,6.679933117069368
1981-03-08,6.736157734090284
1981-03-09,7.530877092332616
1981-03-10,6.4567364818333886
1981-03-11,5.471157092100611
1981-03-12,8.023587642529606
1981-03-13,5.775499934614629
1981-03-14,5.80913343656141
1981-03-15,5.854447689839105
1981-03-16,4.74362574138604
1981-03-17,7.482892419143639
1981-03-18,7.394567824954834
1981-03-19,6.236023535841753
1981-03-20,6.940214047524648
1981-03-21,8.90540064241145
1981-03-22,6.029722071208937
1981-03-23,3.1495533623912024
1981-03-24,5.941308692619032
1981-03-25,9.327363042646027
1981-03-26,7.373751771733225
1981-03-27,6.180034424882706
1981-03-28,5.976850663714458
1981-03-29,6.426956005384795
1981-03-30,5.822514109271651
1981-03-31,4.841197919742626
1981-04-01,3.942436458843076
1981-04-02,5.76103344911121
1981-04-03,5.761492003735384
1981-04-04,6.233261662065047
1981-04-05,6.407007297326345
1981-04-06,6.794559282669525
1981-04-07,3.554297455031701
1981-04-08,6.691882495591756
1981-04-09,6.290285404609051
1981-04-10,5.70092248772437
1981-04-11,4.789239666734886
1981-04-12,4.5978146645729225
1981-04-13,5.912553949541405
1981-04-14,3.999680844136037
1981-04-15,4.008518484292836
1981-04-16,2.227162397808968
1981-04-17,4.133967184968924
1981-04-18,3.6716012579832977
1981-04-19,3.40973394076724
1981-04-20,2.401758405714247
1981-04-21,4.5567453866386245
1981-04-22,1.9172810432977485
1981-04-23,2.4978412207980227
1981-04-24,2.7042643602672456
1981-04-25,0.8550545150723678
1981-04-26,-3.538718046843371
1981-04-27,-2.5584557024500896
1981-04-28,-1.7971783368170122
1981-04-29,0.3631538341679174
1981-04-30,-0.4831761864812733
1981-05-01,1.18474958844115
1981-05-02,3.415670598402926
1981-05-03,1.4262282962675386
1981-05-04,2.0413723708743987
1981-05-05,1.4651855666488132
1981-05-06,0.7986967544061372
1981-05-07,2.6788812822708223
1981-05-08,3.94949376413166
1981-05-09,-1.5165540130813042
1981-05-10,3.3607136143463663
1981-05-11,4.134793433566301
1981-05-12,0.7521879653436372
1981-05-13,-9.132809573476266
1981-05-14,-7.65972123279937
1981-05-15,-2.8018268955963777
1981-05-16,-3.2530650128555862
1981-05-17,2.784343737608424
1981-05-18,-0.585229604239089
1981-05-19,1.0208808717666216
1981-05-20,-3.2316591728325648
1981-05-21,1.4676550517071971
1981-05-22,2.17543253229195
1981-05-23,4.335075091697718
1981-05-24,-2.1728542715118806
1981-05-25,-2.349545380363679
1981-05-26,3.0164986002779983
1981-05-27,-0.7618714433509126
1981-05-28,1.645435466725246
1981-05-29,1.1649554786105796
1981-05-30,1.1954789888781647
1981-05-31,-1.5336603020488724
1981-06-01,-2.437097939147293
1981-06-02,-4.872195685038548
1981-06-03,-2.768694132399105
1981-06-04,-5.799283819013226
1981-06-05,-2.7688360424330085
1981-06-06,-7.585993697164383
1981-06-07,-5.60149520972891
1981-06-08,-0.4677042028043843
1981-06-09,-2.011939893685451
1981-06-10,-10.678460640629226
1981-06-11,-6.06772137965288
1981-06-12,-7.372418733600909
1981-06-13,-5.652815098278495
1981-06-14,-3.475498609769432
1981-06-15,-4.402221257846236
